85.4438565578,659.298199888,-53.0828241048,663.086420079 
85.3554083773,658.484392072,-53.4384369675,668.300673586 
85.2150496666,656.989436002,-53.1145117924,665.972716709 
84.9571840837,655.604169347,-53.0323673142,664.16953378 
85.3569335118,658.392002471,-53.1780087543,665.159846981 
85.0218707055,655.732833344,-51.0330950105,664.542648005 
85.3391902057,658.211784989,-53.1339909075,664.5085472 
85.3308209283,657.892396701,-53.2482181618,665.115057814 
85.2777731606,658.311304684,-52.9827216125,664.404906815 
85.1599374773,657.31858477,-53.2707105926,666.463076465 
87.8565414938,661.777705632,-53.6870838322,669.743209102 
86.7173568806,668.338563947,-54.2535187834,677.986460496 
86.9468077753,687.27812389,-51.1904253067,695.829170131 
89.5320546799,706.760369093,-50.7609908405,718.852160138 
90.1608471294,730.040332098,-50.1962795097,743.625976655 
87.4752402414,766.850342152,-50.3424411765,780.678259363 
89.6481913047,808.071688421,-50.6846785566,825.583002125 
91.8751739414,804.625882629,-53.922567121,878.287370699 
71.0281299405,720.316477979,-45.9575896182,937.003903875 
74.9277218296,672.805869704,-46.1679908267,1003.12386222 
80.2414673803,723.001738133,-47.8870395255,1041.47919689 
92.8065964017,837.157074252,-44.9935435084,918.31574303 
91.2020046136,924.701851802,-44.2777200704,686.528341534 
95.8780383404,1003.94127607,-41.6945836531,646.905240105 
113.729677959,1022.44761272,-40.4248522893,732.255718392 
101.906022829,916.413377606,-35.2089633679,820.976970848 
99.5441547587,655.671457281,-25.1762919666,912.973291102 
93.9897665937,646.351815046,-18.269843473,1000.70571674 
104.283356432,702.553967889,-18.0837128528,1006.42579896 
107.372048412,790.221050176,-10.0723746256,843.604579459 
105.836535931,880.907330825,-40.8361099934,606.294268559 
105.507082432,950.52549188,-52.471403361,657.739716483 
92.7746288027,940.428564945,-59.8122317268,748.946021965 
82.8870047528,745.912313689,-46.4964378766,842.633522672 
91.3004799536,600.743812994,-40.3226302785,938.930542213 
105.699043136,656.12287322,-35.6836315334,974.454588284 
110.342903306,742.876544738,-13.3553699188,891.082059292 
112.829871098,830.104304683,-14.0613788292,655.31453632 
109.962911008,914.150670632,-25.770250013,600.083183303 
121.558450746,936.449484574,-31.1784116684,676.169526439 
108.897740751,857.718251918,-25.9388945762,771.133224537 
91.7520547352,629.801378269,-18.722233838,872.138824422 
64.3850080018,613.362552683,-20.6352627728,952.165516915 
72.5382494847,672.534151645,-29.1428656662,964.89282974 
77.6379288631,763.468573731,-33.5087302752,844.536535101 
76.2579340762,854.80318867,-47.0644727504,634.994920734 
80.2909187623,932.547775187,-47.6143331637,619.891825715 
99.1170359688,944.520338857,-47.7925784186,709.009354509 
85.7007282768,841.258106912,-42.1152887065,807.482567713 
78.186560079,631.557287349,-30.5263523247,910.440106533 
77.2057359192,642.183151159,-27.304350284,990.169914596 
90.3560965301,714.091233661,-27.0061897218,981.116269065 
92.8386515249,813.8796076,-21.9631686339,801.897495097 
96.2514405639,918.724821456,-34.8716565197,596.765319657 
106.178226205,983.803270375,-33.9360996287,651.769244019 
100.642894643,930.170290075,-32.4423550171,757.90193487 
92.7749919795,666.489506348,-21.1390839623,867.291929478 
79.7969724572,613.983064194,-17.7261984525,966.785421766 
87.5739467709,692.23464553,-26.1389924699,955.789679042 
88.3291740939,796.877174861,-23.5878882348,775.133730997 
94.8447350983,904.989616241,-37.2668654563,576.2604665 
104.5728032,968.023647049,-41.1327437633,638.266061723 
87.6899662601,768.071553175,-32.1618621404,807.591402932 
82.7626074933,580.892750243,-25.443496766,919.698960905 
86.1290373182,633.777258901,-23.525142618,967.215194089 
91.0062040987,737.284812066,-15.6573029581,869.468425847 
97.0652505196,850.678358739,-27.6699477396,601.809242916 
98.6564506922,941.697211532,-33.7630850744,578.203921882 
110.624948531,943.240488702,-32.9124359043,671.58766699 
92.0131127146,765.077936963,-26.8001321225,794.22646076 
79.7170605507,570.495882924,-10.9091635336,911.278089044 
80.5616405364,621.984892694,-17.2639849634,951.296077921 
85.1309272528,725.864893046,-4.92968359079,854.047340906 
90.4000368264,837.694603708,-29.3661388562,599.098625979 
98.012420699,933.802785868,-40.6998377241,577.225398502 
96.1585199485,918.767061592,-43.6150012145,678.069941126 
80.8898893861,729.208835001,-36.3165495749,787.891285491 
48.1600599772,580.189647698,-40.3490714514,933.000014394 
56.5126088817,656.933215231,-41.3297135117,905.470972708 
43.7783322454,762.538896874,-65.7880330516,689.235028606 
58.9609947812,870.654736557,-70.1479107307,552.999722401 
60.4544154802,891.588955753,-69.4308902599,705.211222582 
55.6589508379,600.628419289,-58.8322955227,868.206839316 
55.8096683186,604.62793249,-63.9321163307,943.072441122 
63.3988601273,685.910709218,-53.521539456,875.198259619 
63.9671464735,800.706959471,-57.3958205007,602.600227185 
72.164152049,900.747906192,-73.4830320249,540.254080624 
63.4887656827,898.571650983,-78.9417040041,639.411668431 
59.2380544004,711.551543673,-69.4293391321,753.15537824 
60.0002350727,571.978099108,-58.6628709574,909.114418008 
69.9658175337,648.998850678,-55.3087106807,909.291102642 
76.6143708372,753.897011296,-38.3985280478,740.119672791 
84.1149942856,910.818043042,-54.2050349996,550.334863025 
80.8884432275,907.276268643,-59.9697101973,648.56306872 
74.5268761158,710.51477229,-48.9487546689,759.436078287 
74.9970984282,549.394427384,-42.86427566,869.040718149 
82.9405721764,610.750043112,-41.536283282,904.104752078 
89.9900565299,711.609163191,-19.281683005,803.608950475 
91.2940200078,823.085070066,-44.7477692935,558.638797021 
101.740266755,915.618419096,-57.6884003688,568.201516121 
89.2794780035,901.974520754,-57.2932790249,667.526581865 
65.2411609828,682.179947229,-50.4600097042,782.237353862 
48.3946745011,539.987972165,-46.8590661075,894.314316248 
55.4762152722,600.812207403,-53.7835968595,926.326499637 
58.4910621849,704.656517873,-48.5867060375,796.563889829 
63.1730974361,822.437643493,-63.9213285126,545.833455172 
75.2841353723,904.45803491,-60.9276618584,564.719106114 
77.1891568736,862.108865522,-59.3203911399,664.917145187 
76.6047765816,634.859963333,-47.8473226619,777.61360168 
70.3405626901,540.839237026,-37.9284850371,886.274163262 
76.400508893,618.986177704,-46.3251695472,894.703695537 
80.6528617718,727.88285135,-29.7828821979,754.993139851 
85.6599701086,842.624702824,-51.3680025331,522.272261745 
89.4042945032,905.416673533,-59.148113274,565.931590996 
75.6637964381,843.811408576,-63.922734177,668.200984948 
75.4475744331,595.082446156,-51.3753029271,797.326420073 
78.2128296169,589.205653316,-42.9389164603,932.475492414 
89.8750255279,676.917773718,-32.2108760637,881.013795765 
100.06393734,789.813257217,-23.7227052751,649.704400815 
103.171988047,902.946794286,-29.3259945581,529.22660523 
127.027601992,933.679392214,-35.2181931683,603.784031799 
117.031390906,803.383673714,-28.342183017,711.806594827 
80.4846872198,540.648544169,-17.9323538179,833.841581843 
64.2244197358,563.592625453,-19.7034214965,909.371457045 
73.9213376401,647.600168946,-15.4089967916,865.014735345 
77.1599396096,759.553071204,-35.9600127994,621.597116291 
77.4646806919,868.213732367,-37.2113273293,503.25010685 
95.0596559573,905.971519903,-38.3601252312,594.69136493 
87.8604044587,790.495451968,-34.9200694477,711.992361969 
68.9720024727,517.768196777,-18.9570544378,881.65472448 
74.3659739317,587.527196135,-35.1386392263,889.579450805 
76.5215388349,689.831087581,-26.718607731,734.767163198 
79.2741068497,805.417572173,-42.4706477187,511.917757178 
85.6805789361,897.273231887,-46.1706152895,555.163737024 
89.5860171432,878.271160775,-46.6734812094,660.955747699 
83.8193642819,661.482236453,-35.5266436574,771.488568724 
79.7484869775,513.873378493,-27.237509717,889.117019549 
88.2912384428,570.590911237,-30.1812243882,907.130881748 
91.4637236526,676.154475335,-13.3560968138,750.621652314 
94.3971994312,785.053447469,-38.5212852578,501.764650934 
99.1575346033,869.258284442,-51.4283021008,539.273798037 
73.7916655813,746.482516497,-47.4039184223,701.606291074 
70.2704983393,515.522370999,-37.7885075693,821.317171648 
58.0465601375,539.109194884,-33.3997013503,903.311735014 
70.2583646796,615.617094827,-37.2758347422,873.297820531 
71.9599656739,730.151265023,-40.3284188445,660.822555348 
75.3663866555,844.965959388,-48.210451925,504.644735282 
86.1761470847,901.537010084,-44.4973486083,579.142342996 
78.4598304207,824.538445432,-44.1429085332,684.818734924 
65.4890591315,559.265917095,-32.118777118,803.812463701 
55.6847126854,531.285410752,-36.1168255052,894.657763928 
69.2149483378,607.222186933,-44.9203650627,868.55253011 
70.9429475331,719.958065655,-42.0925012064,657.517430636 
77.2748174787,835.616867061,-41.8626767898,484.882248654 
90.9088747618,892.561940396,-39.0245927468,552.547338348 
87.5312861238,674.56312093,-32.9179997855,715.210648223 
80.4574816519,488.209171837,-23.1412415963,838.141155949 
82.783632705,557.322580993,-29.246312715,866.533978646 
83.7463607947,662.069697982,-18.6749726936,773.732947473 
94.5273339212,784.984761798,-29.5811461673,536.175605388 
94.9485760647,879.332201167,-28.8610998205,522.289854434 
110.80150761,875.703623229,-32.4947768856,624.005161807 
94.3979049304,694.086650919,-24.960825962,738.922652468 
80.2221271182,516.730792513,-7.44321070891,863.974145346 
84.077757118,578.624492441,-24.7136932422,898.247525698 
87.2685833336,673.85336825,-14.4846600951,803.071153556 
92.5771059892,789.910610489,-28.4786011416,544.286040284 
105.905994946,902.378124474,-32.8788562927,562.563058841 
97.0425658667,683.12101702,-24.3642171818,725.987522226 
81.2032615684,502.420267796,-15.4940320681,845.886614347 
80.3781125789,565.70699253,-19.1417869731,896.17430412 
86.9068264576,669.870184626,-14.7547116068,816.449330999 
89.2721971485,783.110431949,-34.3832786765,560.767436393 
95.6264879429,886.155026224,-41.3076793118,498.019087345 
106.216983073,882.111177794,-43.7129405571,593.369586895 
90.1288717875,709.797000735,-38.9156876987,704.358120635 
81.0830729804,502.775654957,-27.6617230735,820.006443576 
82.2062564483,553.75598511,-26.994793793,880.774780032 
89.4912794318,658.713336541,-17.1527594664,815.091380772 
92.5866681123,769.429420601,-27.9568815747,572.386202091 
94.6579811549,876.667456239,-32.050773661,494.98662889 
124.10204659,890.203032611,-30.5698298586,587.914414129 
102.769385416,737.978558814,-25.6728056957,698.814211699 
86.8797762839,517.441600318,-14.8801829476,817.597421197 
87.4730543514,553.782177906,-16.406636881,892.880432525 
95.724259888,645.167465054,-12.4623651621,833.061600556 
99.0579996135,763.162665253,-23.0877775329,586.783771261 
104.171818364,865.355199395,-36.8109638714,499.629658117 
110.97348267,876.220464417,-39.9171203928,591.503694637 
89.9879979324,746.107812179,-34.6370701123,705.850964451 
76.7700828732,526.761368005,-25.4051453928,827.970950201 
70.1140659559,567.848677717,-22.2476694158,911.933014558 
78.6280544238,653.60721944,-26.1596863888,864.049331425 
78.411763256,771.690845234,-34.8594578046,637.890418545 
84.2436013168,882.821202833,-50.8850172634,515.888457903 
90.4774162694,915.732694216,-54.1364821634,606.944595445 
71.8225823997,664.041018562,-43.1376239865,780.754314994 
73.4934521624,539.770719584,-32.7449975465,890.881319454 
82.3085271548,619.864013471,-35.8252203409,905.187969008 
86.7534387027,781.91199804,-27.1076252962,636.343195289 
90.5628567486,890.824679613,-42.8966089193,516.226186821 
99.8954557073,898.685992028,-43.389189145,614.987716223 
84.314321225,737.985711912,-37.5122813297,719.505758478 
86.6082001387,525.895732224,-28.2332598896,836.555748486 
96.3204379848,574.823745844,-24.8383231791,901.561108098 
101.885381218,672.567257687,-9.92908066277,829.515704967 
102.275673862,789.496675444,-22.6109752019,571.193653935 
113.260084443,894.326908429,-40.0494820881,523.117859883 
107.996379536,897.403540685,-46.8063381655,608.935878008 
80.2515783338,563.666559558,-33.0391465739,768.380562398 
78.5083559132,539.541361873,-31.8783228659,863.61150816 
91.3405312614,614.262453735,-17.2824920265,828.997394832 
89.2107468609,722.915013428,-18.2741871452,611.846432784 
98.0034506476,835.845678431,-34.2408508859,482.178632815 
112.839373091,869.038436924,-36.7356295232,570.002747327 
96.2628424625,758.157479316,-31.561323564,685.956367914 
70.698258799,520.276376612,-22.0975432904,801.10803641 
64.8659679531,539.748371424,-21.9049529267,888.615913699 
73.1979737684,624.277336831,-20.2581700561,842.382665225 
77.1217858532,736.20412936,-37.0795227787,610.816340583 
81.0699505023,849.104439711,-46.2969694074,483.523751606 
97.8422851296,879.843430033,-47.9974474495,579.025014877 
83.232061871,767.634372605,-42.6659993418,695.058339189 
54.5096063577,502.34512828,-37.028902901,853.538113644 
60.3383032232,575.576062985,-45.4377451884,875.314282512 
67.7355870738,685.8152887,-40.9853770355,747.438069217 
66.4013711513,799.307257273,-45.2242583027,507.640612755 
81.9307926546,886.54373068,-44.528366559,535.853287114 
88.9464957713,848.003193885,-43.1518783442,637.70828108 
87.8504096092,616.197391659,-30.1857670829,755.630620132 
79.0190530675,508.664968116,-23.8965279381,867.108516597 
85.2522810658,586.532135191,-29.0167667436,874.010971344 
89.2409966564,689.00679642,-19.9008935583,728.463029667 
97.3582909748,853.426409523,-42.7552028652,497.649849652 
103.499111967,881.90013423,-45.493086839,593.667321021 
75.9011928092,752.314601894,-43.4688023052,705.168219806 
68.8190324298,517.300147246,-25.2700036448,830.560109856 
79.1586347292,595.893599074,-36.5621132852,866.222595523 
84.8597645825,704.892380132,-24.8117298107,683.757097125 
86.3703361645,824.733675366,-39.2102580185,490.269926075 
98.9553890057,889.945628997,-40.7353051269,553.719091611 
100.479039011,812.665574639,-38.6894747925,663.657023354 
85.1008326086,549.254621435,-26.2371960406,781.291237116 
72.3235819154,532.552518376,-18.517358605,879.669023752 
78.935258302,609.771610163,-25.3098155169,836.3859698 
84.1024761402,780.827106799,-42.8821986249,517.738232272 
94.4445677972,875.223645546,-49.9520965802,523.58063932 
89.479389938,853.161267212,-52.0428382867,627.656634949 
73.2823414393,641.37482655,-40.940753454,742.231255126 
66.7976869806,512.766599651,-28.9217625525,862.090314927 
74.4567943247,589.329504381,-37.0509806726,871.000828561 
81.0329554287,751.213047179,-36.705455853,602.404696095 
87.7215569685,863.158886615,-48.1693606083,503.104281737 
100.749377973,881.612761317,-49.3201910463,595.300521976 
87.0097400965,739.472509842,-43.0414732115,700.078008123 
78.8838381161,508.787419214,-30.2590328436,825.717197189 
83.7710425188,552.446235049,-30.0262459897,894.579358283 
87.4753148299,644.641266158,-17.1839370092,815.774730051 
91.6346573813,762.390923465,-29.0239260159,562.039093333 
96.368101962,867.829833818,-44.8087743876,501.955026695 
92.8350283536,860.230022069,-48.4956513197,607.123018814 
75.5584056237,698.362765761,-41.6201610948,714.196325744 
75.0176338333,503.3143814,-36.0448027274,838.033007759 
75.7801109484,557.154535683,-38.3681294023,895.306319197 
82.0463105121,700.819379009,-25.1044060562,688.703087519 
80.8099391159,821.765330635,-33.4132972363,495.247208126 
103.108409953,878.545794717,-40.7146869195,602.258017111 
81.6315402404,720.354097349,-32.9774797358,717.209574822 
75.8239646396,508.714184792,-23.067541556,839.856738425 
73.3882701909,552.505143591,-27.7907155592,907.695605268 
81.4140835047,643.501685675,-25.5306760439,834.961537922 
85.7290525941,817.877635579,-40.7157610041,489.744128413 
93.2975122796,889.44125424,-38.6720044243,547.862090887 
87.5059136652,832.197638011,-40.1533910529,655.198675198 
80.5081598714,590.938378902,-28.3455683383,771.685219042 
57.2986891939,513.075295902,-32.3863621046,872.063314588 
65.0037957581,585.888281219,-45.2631258883,875.058998967 
69.6682571113,754.112294662,-43.1673060915,589.532797338 
63.7641693005,863.429294633,-43.1339769282,500.653903332 
90.5529429237,889.352238335,-44.5119990596,603.824128353 
80.3878690672,772.836299387,-37.3673087992,717.673924566 
85.8264594184,542.244106151,-22.9365706377,837.385459035 
84.3989155095,568.151329138,-25.4839023315,923.696589139 
93.6380639984,657.90811742,-18.8746361943,887.395724795 
93.2734405961,762.372188963,-24.6521909938,673.92457925 
98.0451144767,859.680746685,-35.6609457322,552.161476832 
104.193763302,912.772084301,-40.1341728698,621.179403224 
97.9082450751,856.436904236,-39.6381955837,716.671185266 
91.699099304,631.141797776,-32.0401684318,804.726814539 
93.4478424683,579.381665637,-24.1434460059,874.576017434 
106.643334348,675.731659822,-20.2626018106,833.97263916 
108.325457003,746.062740121,-22.7276548217,676.58001028 
108.279932606,796.542408333,-34.4908469814,623.084440924 
100.951314731,839.626738532,-38.2101150631,655.902913678 
102.470976852,789.677091126,-47.9845306769,679.885502076 
46.4637908599,791.571837492,-53.1662000133,691.446691456 
37.9431389021,819.75157197,-54.3012375428,705.533014973 
35.9622771235,832.119148394,-52.513525737,711.410047764 
33.523933292,833.183149175,-55.125734523,716.2872223 
36.1071169191,834.94835669,-52.0638679953,705.087947353 
40.6473834098,823.144632554,-47.1416733379,698.887793204 
51.3675435425,753.827620595,-48.2888515583,682.654883819 
94.4915216339,574.275200856,-35.0967034335,673.820539857 
89.6851995248,526.569500935,-27.7736007528,647.627575319 
90.1538041075,529.668576185,-47.0334980251,545.509232937 
95.1469263843,511.038584285,-52.6909870582,503.955287581 
88.053886374,517.763503936,-65.4464009055,504.321411674 
80.4692635513,554.509687371,-60.0881425891,541.045648869 
